date,open,high,low,close,volume
1999-04-16,92.26,92.79,91.91,91.94,4656187
1999-04-19,90.82,91.06,90.32,90.32,753104
1999-04-20,90.86,91.22,90.71,91.05,420
1999-04-21,90.58,92.06,90.50,92.06,639775
1999-04-22,90.98,92.07,89.57,89.57,5674244
1999-04-23,88.34,89.81,88.34,89.81,655921
1999-04-26,90.35,90.35,88.89,88.89,270735
1999-04-27,88.92,88.92,86.86,87.89,1549178
1999-04-28,87.45,87.45,86.31,86.64,1657914
1999-04-29,86.77,90.78,86.77,90.78,328251
1999-04-30,89.87,90.71,89.19,89.19,1103749
1999-05-03,88.42,88.42,87.41,87.41,1218929
1999-05-04,86.58,86.58,85.43,85.53,117435
1999-05-05,84.19,85.30,84.19,85.10,523122
1999-05-06,85.15,85.15,84.46,84.89,21646
1999-05-07,83.73,83.73,82.37,82.37,1176047
1999-05-10,81.63,82.78,81.63,82.14,718659
1999-05-11,83.24,83.24,83.11,83.11,2713766
1999-05-12,82.53,82.98,81.34,82.19,533085
1999-05-13,82.17,82.17,81.31,81.62,967840
1999-05-14,81.62,81.62,79.96,79.96,912353
1999-05-17,81.43,81.59,80.80,81.59,1314317
1999-05-18,80.81,80.81,78.07,78.07,471786
1999-05-19,78.95,82.30,78.95,82.30,928501
1999-05-20,83.50,85.60,83.50,85.25,1625814
1999-05-21,86.20,86.49,85.97,86.49,1004109
1999-05-24,85.35,85.36,85.02,85.02,1276302
1999-05-25,85.78,85.92,85.48,85.92,84850
1999-05-26,87.60,87.60,85.52,85.52,44512
1999-05-27,86.87,88.39,86.53,88.39,1191172
1999-05-28,88.56,89.94,88.56,89.94,467409
1999-05-31,91.40,92.61,90.60,92.61,2371456
1999-06-01,93.15,94.74,92.88,92.88,585556
1999-06-02,93.22,93.46,91.93,91.93,269067
1999-06-03,91.82,93.05,91.73,92.29,801276
1999-06-04,92.58,94.86,92.58,94.86,261046
1999-06-07,94.17,94.58,93.68,93.92,1349447
1999-06-08,94.20,97.01,94.20,96.90,1008933
1999-06-09,96.15,96.15,95.34,95.34,288040
1999-06-10,94.48,94.50,94.34,94.36,381533
1999-06-11,93.52,94.58,93.35,94.50,227992
1999-06-14,93.94,95.71,93.94,95.71,343042
1999-06-15,95.21,95.79,94.60,94.60,13465
1999-06-16,95.58,96.81,94.64,96.81,1614186
1999-06-17,98.11,99.30,97.87,99.30,3677
1999-06-18,98.18,101.41,98.18,101.41,72949
1999-06-21,100.70,100.81,99.78,100.81,83037
1999-06-22,100.48,100.86,100.48,100.54,360380
1999-06-23,99.91,99.91,98.27,98.27,385687
1999-06-24,97.41,97.41,96.10,96.10,298270
1999-06-25,97.18,97.60,97.04,97.35,1140524
1999-06-28,98.09,99.54,98.09,99.54,1164634
1999-06-29,100.13,102.49,99.96,102.49,774151
1999-06-30,102.30,103.05,102.30,102.88,228882
1999-07-01,103.06,103.06,101.19,102.00,527238
1999-07-02,100.57,101.43,100.43,100.43,587682
1999-07-05,100.94,103.97,100.94,102.97,119306
1999-07-06,100.70,101.19,98.07,98.07,564340
1999-07-07,97.03,97.71,96.93,97.71,512436
1999-07-08,98.85,98.85,97.10,97.35,1241916
1999-07-09,97.48,97.48,96.38,96.38,698385
1999-07-12,96.16,96.16,95.48,95.97,652474
1999-07-13,95.83,97.69,95.20,97.69,3148417
1999-07-14,96.13,96.79,95.87,95.87,408821
1999-07-15,96.93,99.38,96.93,98.52,285948
1999-07-16,97.73,98.09,96.49,96.49,1204858
1999-07-19,98.56,99.66,98.07,99.46,33572
1999-07-20,100.40,100.74,100.40,100.68,168454
1999-07-21,100.34,100.34,99.80,100.05,690674
1999-07-22,100.63,100.63,99.51,99.51,336473
1999-07-23,98.45,99.10,97.66,98.76,1401796
1999-07-26,99.34,103.12,99.34,103.12,409348
1999-07-27,102.66,104.11,102.66,104.11,703564
1999-07-28,104.12,104.12,103.45,103.45,1364309
1999-07-29,101.60,104.22,101.60,104.22,918125
1999-07-30,104.72,105.96,104.72,105.96,6674353
1999-08-02,105.41,105.41,103.57,103.92,105729
1999-08-03,103.62,103.64,102.93,102.97,2094167
1999-08-04,102.93,103.08,102.22,102.22,11788530
1999-08-05,101.97,102.32,100.87,102.32,23637
1999-08-06,103.39,105.64,103.39,104.71,2167444
1999-08-09,104.28,104.28,99.45,99.45,83957
1999-08-10,100.27,100.65,99.19,100.65,187988
1999-08-11,100.85,101.89,100.85,101.89,29520
1999-08-12,102.72,102.72,99.66,99.66,1305141
1999-08-13,99.45,103.67,99.45,103.67,463348
1999-08-16,104.35,104.46,103.79,103.79,827159
1999-08-17,103.05,104.15,101.79,101.79,2567189
1999-08-18,102.53,102.53,100.79,100.79,211198
1999-08-19,99.40,99.49,97.84,97.84,1742873
1999-08-20,98.00,99.34,98.00,98.25,325983
1999-08-23,98.39,98.53,96.83,96.83,708399
1999-08-24,96.09,97.86,96.09,97.86,571406
1999-08-25,98.03,99.32,97.53,97.53,45019
1999-08-26,96.99,99.53,96.92,99.53,206773
1999-08-27,99.02,99.02,96.44,96.44,404657
1999-08-30,96.38,97.19,96.38,97.19,1078563
1999-08-31,97.17,98.43,96.85,98.43,415875
1999-09-01,97.30,97.37,96.57,96.57,478303
1999-09-02,97.60,97.60,96.72,96.72,578091
1999-09-03,97.37,97.57,96.27,96.27,1125315
1999-09-06,94.63,94.63,93.71,93.71,231742
1999-09-07,93.89,93.89,92.36,92.36,57435
1999-09-08,92.22,93.74,92.22,93.27,894750
1999-09-09,92.13,92.33,90.47,90.47,852664
1999-09-10,91.04,92.68,91.04,92.68,413968
1999-09-13,92.68,96.17,92.68,96.17,790303
1999-09-14,97.04,97.19,97.04,97.19,621503
1999-09-15,98.48,98.71,98.22,98.22,1537657
1999-09-16,98.08,98.35,98.08,98.23,481567
1999-09-17,99.14,101.86,99.14,101.86,78593
1999-09-20,101.74,104.05,101.74,102.37,2565761
1999-09-21,103.47,105.50,103.47,105.17,100367
1999-09-22,105.71,105.82,104.93,104.93,2198971
1999-09-23,103.72,106.06,103.72,106.06,1625854
1999-09-24,105.23,105.94,104.77,104.77,2036170
1999-09-27,104.31,104.31,102.57,103.24,1475741
1999-09-28,103.57,105.56,103.57,105.56,645578
1999-09-29,106.08,108.56,106.08,108.56,19461
1999-09-30,110.39,112.50,110.39,112.29,213954
1999-10-01,112.33,115.35,112.33,113.43,3819028
1999-10-04,113.08,117.65,113.08,117.65,165485
1999-10-05,118.12,118.12,114.18,115.54,220804
1999-10-06,116.45,116.45,115.86,115.86,3388934
1999-10-07,117.63,117.90,117.55,117.55,277374
1999-10-08,116.23,116.87,116.23,116.31,132445
1999-10-11,114.76,114.76,113.89,114.49,94591
1999-10-12,113.13,113.13,111.61,111.61,120701
1999-10-13,112.33,112.33,110.62,111.61,184545
1999-10-14,111.73,111.73,110.48,110.94,140316
1999-10-15,111.53,117.14,111.53,117.14,3236931
1999-10-18,116.62,119.66,116.62,119.66,8112310
1999-10-19,119.37,120.38,119.37,119.71,1382
1999-10-20,120.38,120.38,116.26,116.26,815740
1999-10-21,116.23,118.13,116.23,118.13,18380
1999-10-22,118.22,119.03,118.03,118.68,165477
1999-10-25,119.73,119.73,116.00,118.99,1529638
1999-10-26,118.15,119.26,118.15,119.26,563706
1999-10-27,120.08,120.08,116.59,116.59,615591
1999-10-28,116.83,121.33,116.83,121.33,391310
1999-10-29,122.65,124.87,122.65,123.50,195771
1999-11-01,122.18,122.93,121.49,122.51,352297
1999-11-02,121.46,121.46,120.20,120.26,265604
1999-11-03,118.87,118.87,116.34,116.53,3262858
1999-11-04,115.37,115.37,112.70,112.70,1264826
1999-11-05,112.84,112.93,110.92,110.92,1359907
1999-11-08,112.52,112.52,111.52,111.90,3147806
1999-11-09,110.85,111.90,110.59,111.03,220204
1999-11-10,111.51,111.51,109.72,109.92,97377
1999-11-11,109.90,109.90,106.56,107.56,596617
1999-11-12,108.50,108.50,106.64,107.37,3541107
1999-11-15,107.72,108.61,107.55,107.55,156985
1999-11-16,109.01,109.01,106.33,106.33,118920
1999-11-17,106.50,106.50,103.88,103.88,203058
1999-11-18,105.51,105.64,104.44,105.64,718658
1999-11-19,105.33,108.73,105.33,108.73,1484371
1999-11-22,107.26,108.78,106.48,107.47,481906
1999-11-23,106.83,106.83,103.40,103.40,383400
1999-11-24,103.86,103.87,102.77,103.87,966095
1999-11-25,103.29,103.86,101.53,102.53,363046
1999-11-26,101.13,102.33,101.13,102.19,5791801
1999-11-29,101.93,104.26,101.93,104.18,345167
1999-11-30,104.64,104.64,102.43,102.43,17938063
1999-12-01,102.50,102.50,101.66,101.66,1247359
1999-12-02,102.23,103.26,101.77,103.07,1129
1999-12-03,102.52,102.52,99.40,99.40,943883
1999-12-06,100.90,100.90,99.04,100.50,5671615
1999-12-07,100.68,101.67,100.28,100.97,351638
1999-12-08,100.62,100.62,96.03,96.03,215069
1999-12-09,97.18,98.22,96.44,98.22,129952
1999-12-10,99.36,99.36,96.71,96.71,12555886
1999-12-13,96.22,96.22,95.22,95.39,192215
1999-12-14,94.09,94.10,93.73,93.73,234960
1999-12-15,93.44,95.10,93.44,95.10,3796696
1999-12-16,95.68,96.57,95.10,96.34,468285
1999-12-17,95.10,95.10,93.76,94.00,380776
1999-12-20,93.57,95.72,93.57,95.44,21216
1999-12-21,94.90,94.90,93.44,94.65,112458
1999-12-22,94.67,94.67,92.74,92.74,10262
1999-12-23,92.74,95.11,92.74,94.68,1110406
1999-12-24,94.54,97.32,94.54,97.25,316801
1999-12-27,99.28,99.76,99.28,99.76,1083100
1999-12-28,101.79,105.01,101.79,105.01,62309
1999-12-29,105.07,105.72,104.43,104.43,2760
1999-12-30,103.83,103.83,100.29,100.29,871630
1999-12-31,100.18,100.18,96.93,96.93,566224
2000-01-03,96.14,96.92,95.99,96.73,684205
2000-01-04,97.94,98.35,96.82,96.82,2421987
2000-01-05,95.99,95.99,94.30,95.46,434489
2000-01-06,95.50,95.63,94.85,95.63,535356
2000-01-07,96.66,96.66,95.60,95.80,647640
2000-01-10,95.94,96.34,95.79,95.79,220848
2000-01-11,96.00,96.00,91.80,91.80,376033
2000-01-12,90.27,90.40,89.49,90.40,9917409
2000-01-13,90.57,91.24,90.34,91.24,733718
2000-01-14,89.98,90.50,89.25,89.51,554943
2000-01-17,89.18,89.39,88.35,89.39,553906
2000-01-18,89.11,91.40,89.11,90.53,112691
2000-01-19,90.42,92.12,90.12,92.12,481192
2000-01-20,91.67,91.67,90.09,91.55,1655270
2000-01-21,90.38,93.18,90.38,93.18,833672
2000-01-24,92.75,94.21,92.75,93.74,1582794
2000-01-25,94.16,95.53,93.56,93.56,197851
2000-01-26,92.29,92.29,91.47,91.47,2578973
2000-01-27,90.71,92.78,90.71,92.78,222166
2000-01-28,93.24,93.99,91.62,91.62,1142399
2000-01-31,91.12,93.73,91.12,92.51,2526333
2000-02-01,93.08,95.91,93.08,95.91,2543222
2000-02-02,94.22,95.16,93.09,95.16,602684
2000-02-03,95.54,99.26,95.54,99.26,925839
2000-02-04,98.11,98.53,97.45,97.45,11414194
2000-02-07,98.26,98.26,97.02,98.07,4501689
2000-02-08,98.58,100.81,98.58,100.53,144543
2000-02-09,102.05,104.38,102.05,104.38,2474286
2000-02-10,104.07,104.07,101.13,101.13,89685
2000-02-11,100.24,100.24,97.43,97.43,91359
2000-02-14,98.47,98.47,94.33,94.33,654875
2000-02-15,92.87,93.46,92.87,93.36,914250
2000-02-16,94.14,96.70,94.14,96.51,473163
2000-02-17,96.22,96.22,94.26,94.26,490244
2000-02-18,93.50,93.86,93.50,93.85,369314
2000-02-21,92.78,92.84,91.42,91.86,309069
2000-02-22,92.08,92.08,90.58,91.14,1383150
2000-02-23,92.27,92.58,91.77,92.58,2699753
2000-02-24,92.52,92.86,92.42,92.42,57401498
2000-02-25,92.57,93.41,92.21,92.66,219947
2000-02-28,91.21,91.21,90.58,91.21,75899
2000-02-29,90.86,90.86,90.31,90.42,314465
2000-03-01,90.39,91.95,90.39,91.95,1790334
2000-03-02,90.59,90.59,89.43,89.60,81303
2000-03-03,88.99,88.99,88.07,88.87,91769
2000-03-06,88.80,88.80,86.76,87.33,8137548
2000-03-07,87.58,88.54,87.58,88.22,5064094
2000-03-08,89.78,90.97,89.78,90.97,29651
2000-03-09,91.34,93.67,91.34,93.67,1102832
2000-03-10,93.50,95.57,92.08,95.57,50822
2000-03-13,96.87,96.87,95.99,96.16,1682652
2000-03-14,95.87,96.78,95.87,96.72,722736
2000-03-15,95.77,97.12,95.16,95.16,1579640
2000-03-16,94.79,97.11,94.52,97.11,424609
2000-03-17,96.05,96.37,95.52,96.37,2275337
2000-03-20,95.08,95.08,94.75,94.75,739790
2000-03-21,95.71,96.06,95.60,95.77,6599598
2000-03-22,94.94,94.94,93.91,94.93,779447
2000-03-23,96.25,96.90,95.46,96.87,1269808
2000-03-24,97.63,98.62,97.63,98.62,9440
2000-03-27,99.48,99.48,97.44,97.44,1017836
2000-03-28,99.02,101.03,99.02,101.03,1188616
2000-03-29,102.04,102.44,100.45,100.45,524067
2000-03-30,99.54,103.23,99.54,103.23,196128
2000-03-31,102.24,102.24,101.42,102.18,373640
2000-04-03,102.00,102.63,101.79,102.45,811807
2000-04-04,100.15,100.82,100.10,100.10,1667484
2000-04-05,100.55,101.85,99.99,101.85,1466954
2000-04-06,101.98,106.48,101.53,106.48,194649
2000-04-07,106.65,109.16,106.65,108.25,1638353
2000-04-10,107.64,111.01,107.64,111.01,4099634
2000-04-11,111.22,112.32,111.22,112.32,419018
2000-04-12,113.69,113.75,113.45,113.45,3718711
2000-04-13,113.33,115.06,113.33,115.06,3936356
2000-04-14,115.10,117.04,115.10,116.35,1294809
2000-04-17,114.29,114.54,113.52,113.99,1452573
2000-04-18,114.04,114.04,111.59,111.59,475436
2000-04-19,112.02,112.76,111.55,111.97,711917
2000-04-20,111.23,114.34,111.23,114.34,542
2000-04-21,114.25,114.80,114.19,114.59,2656938
2000-04-24,115.43,115.43,110.80,110.80,231014
2000-04-25,114.94,117.04,114.94,117.04,186202
2000-04-26,116.57,117.02,116.08,116.08,3181418
2000-04-27,118.78,119.93,118.64,119.33,86810
2000-04-28,116.28,117.59,115.09,115.09,149272
2000-05-01,115.48,117.28,115.33,117.28,1020232
2000-05-02,117.92,117.92,116.97,117.63,3274323
2000-05-03,115.84,121.50,115.84,121.50,1069355
2000-05-04,118.92,118.92,117.79,118.80,2220456
2000-05-05,118.04,119.18,118.04,118.17,1323846
2000-05-08,120.00,122.03,120.00,122.03,72005
2000-05-09,124.18,124.18,122.19,122.19,685169
2000-05-10,122.12,123.14,122.12,122.54,145676
2000-05-11,121.59,122.43,121.21,122.43,1118469
2000-05-12,121.55,121.55,120.38,120.38,109720
2000-05-15,121.92,125.81,121.92,124.47,1039861
2000-05-16,125.86,125.86,123.22,123.22,938661
2000-05-17,125.56,126.08,125.56,126.08,148934
2000-05-18,127.40,127.40,126.54,126.90,550398
2000-05-19,125.49,125.49,122.53,123.31,7936697
2000-05-22,124.34,124.36,123.22,124.14,434469
2000-05-23,125.50,126.09,124.56,126.00,775013
2000-05-24,125.08,126.19,123.76,124.86,767149
2000-05-25,124.11,125.42,123.38,123.81,382652
2000-05-26,122.59,122.59,120.62,121.18,1358177
2000-05-29,120.58,120.59,119.04,119.45,1677882
2000-05-30,120.31,121.85,119.47,121.34,781557
2000-05-31,120.78,120.78,119.00,119.00,76821
2000-06-01,118.72,119.72,118.32,119.72,1751057
2000-06-02,119.39,119.39,117.67,117.88,955490
2000-06-05,119.42,119.42,116.44,117.25,3110354
2000-06-06,116.56,116.56,113.11,113.28,4941196
2000-06-07,114.39,118.38,114.39,118.10,93544
2000-06-08,116.62,116.62,114.71,114.84,582346
2000-06-09,117.33,119.82,117.33,118.96,250419
2000-06-12,118.67,120.87,118.36,120.87,72333
2000-06-13,121.03,121.03,118.11,118.11,62641
2000-06-14,118.10,118.10,116.55,116.55,443249
2000-06-15,115.35,116.04,115.09,115.55,835893
2000-06-16,117.22,118.24,116.03,117.52,1239
2000-06-19,118.98,118.98,116.26,116.26,309828
2000-06-20,116.50,117.13,114.51,114.51,4997609
2000-06-21,113.24,113.45,110.81,113.45,530868
2000-06-22,112.68,112.75,112.53,112.53,1619111
2000-06-23,113.58,116.42,113.58,116.05,631663
2000-06-26,117.57,118.62,117.57,118.45,1863501
2000-06-27,118.17,120.14,118.17,120.14,549998
2000-06-28,119.65,121.03,119.65,120.93,2460371
2000-06-29,122.26,124.85,121.95,121.95,1376666
2000-06-30,123.66,123.66,121.29,121.29,1869638
2000-07-03,122.38,122.38,121.35,121.51,543586
2000-07-04,120.29,120.29,117.36,118.33,578319
2000-07-05,119.89,121.62,119.88,121.62,227385
2000-07-06,123.04,124.54,123.04,123.18,1825455
2000-07-07,124.70,125.44,124.70,124.74,350228
2000-07-10,124.11,125.91,124.11,125.03,1944347
2000-07-11,122.57,122.78,121.46,121.46,62245
2000-07-12,122.24,122.24,119.64,119.64,5344181
2000-07-13,118.54,118.54,116.77,117.09,2479534
2000-07-14,114.23,114.23,112.17,112.17,76221
2000-07-17,112.17,112.87,111.33,112.56,312105
2000-07-18,112.40,113.21,112.27,113.21,891038
2000-07-19,112.39,113.05,110.96,110.96,12912481
2000-07-20,110.83,112.31,110.83,111.28,69047674
2000-07-21,111.63,112.58,110.55,112.58,253727
2000-07-24,111.50,114.90,111.50,114.90,3186206
2000-07-25,114.85,116.66,114.85,116.66,220373
2000-07-26,115.65,115.65,113.88,113.88,134114
2000-07-27,111.46,114.16,111.46,112.97,684919
2000-07-28,114.18,114.33,114.05,114.05,973727
2000-07-31,115.50,117.47,115.50,117.47,1116411
2000-08-01,117.31,118.87,117.09,118.87,4622008
2000-08-02,120.24,120.60,119.64,120.60,243463
2000-08-03,119.61,119.61,116.18,116.18,78900
2000-08-04,115.24,118.63,115.24,118.63,1668775
2000-08-07,118.71,120.38,118.56,119.00,1282661
2000-08-08,119.48,123.86,119.48,123.86,315732
2000-08-09,124.46,126.11,124.46,126.11,2882414
2000-08-10,126.43,126.43,124.93,126.01,6036207
2000-08-11,126.82,129.92,125.63,129.92,18774
2000-08-14,128.80,129.78,127.97,129.22,48458
2000-08-15,128.35,128.35,124.05,124.05,455197
2000-08-16,122.47,123.41,121.56,123.41,429243
2000-08-17,122.14,122.23,119.93,119.93,430723
2000-08-18,118.03,118.03,116.25,116.25,497360
2000-08-21,116.45,116.54,116.34,116.34,420235
2000-08-22,116.42,117.49,116.01,116.01,496164
2000-08-23,116.28,116.84,115.82,116.84,1670398
2000-08-24,116.41,116.41,114.98,114.98,25056
2000-08-25,115.18,115.18,113.05,114.26,2594916
2000-08-28,114.13,114.24,112.07,112.07,402152
2000-08-29,111.31,111.31,109.13,109.13,844990
2000-08-30,109.49,110.16,106.90,106.90,46972822
2000-08-31,108.75,110.28,108.75,110.28,5424830
2000-09-01,110.52,110.62,109.56,110.62,796402
2000-09-04,110.96,113.79,109.83,113.79,7035899
2000-09-05,114.09,114.09,112.76,112.76,330485
2000-09-06,114.30,116.10,114.21,116.10,413055
2000-09-07,116.29,116.29,114.62,115.71,1182548
2000-09-08,115.72,116.38,115.00,115.69,409561
2000-09-11,116.49,116.49,114.60,114.60,406227
2000-09-12,114.73,116.29,114.73,116.29,114111
2000-09-13,116.64,116.64,114.94,114.94,275563
2000-09-14,113.85,115.73,113.52,115.73,470273
2000-09-15,115.79,116.02,114.92,114.92,99301
2000-09-18,113.75,113.75,110.49,110.49,23497
2000-09-19,109.46,112.38,109.46,112.38,38182
2000-09-20,113.76,117.88,113.76,116.13,6478386
2000-09-21,117.95,119.79,117.95,119.74,345090
2000-09-22,120.69,120.69,119.95,120.51,953260
2000-09-25,118.02,118.02,115.86,115.86,187779
2000-09-26,116.74,118.71,116.74,117.16,1003962
2000-09-27,116.75,116.98,115.55,115.55,10477823
2000-09-28,116.62,116.62,115.74,116.46,1897218
2000-09-29,116.76,117.83,115.81,117.83,12606091
2000-10-02,115.34,117.00,115.34,116.80,939138
2000-10-03,114.97,114.97,113.21,113.21,49486
2000-10-04,114.49,115.86,113.59,115.86,977832
2000-10-05,114.21,114.82,112.52,114.82,227875
2000-10-06,115.41,115.41,113.70,113.70,3816446
2000-10-09,112.53,113.46,112.28,112.28,600157
2000-10-10,110.28,110.28,109.30,109.56,1545078
2000-10-11,110.39,112.29,110.39,112.14,250622
2000-10-12,110.97,112.86,110.48,112.63,297467
2000-10-13,114.56,114.56,112.48,112.48,154864
2000-10-16,113.09,116.76,113.09,116.76,118694
2000-10-17,116.04,116.20,114.02,114.02,1832427
2000-10-18,115.71,117.40,115.71,117.17,806280
2000-10-19,118.68,119.91,117.20,117.20,21905351
2000-10-20,117.19,117.19,112.58,112.58,4043760
2000-10-23,111.16,111.16,110.39,110.48,1348188
2000-10-24,111.70,114.57,111.70,114.54,37715
2000-10-25,113.32,113.32,110.16,110.16,80334
2000-10-26,110.64,111.94,110.57,110.57,249321
2000-10-27,112.07,115.43,112.07,115.43,73580
2000-10-30,113.57,114.33,113.57,114.21,2362527
2000-10-31,114.76,115.14,114.70,115.12,1399773
2000-11-01,114.41,115.82,114.15,114.15,171845
2000-11-02,113.44,113.44,112.33,112.42,668977
2000-11-03,111.15,111.15,108.37,108.70,598666
2000-11-06,110.69,110.69,106.48,106.64,953299
2000-11-07,107.29,108.10,107.29,107.76,566900
2000-11-08,106.32,106.96,106.32,106.96,639917
2000-11-09,108.95,108.95,107.29,107.69,216149736
2000-11-10,107.68,108.02,107.36,107.36,1864874
2000-11-13,108.60,108.60,107.76,107.76,1626990
2000-11-14,107.57,107.61,105.70,105.70,911756
2000-11-15,104.62,105.36,104.11,104.11,9995738
2000-11-16,104.10,104.10,101.57,102.41,1403155
2000-11-17,103.42,103.42,101.93,102.62,2685279
2000-11-20,102.62,102.62,100.66,100.66,2978084
2000-11-21,100.64,101.27,100.64,101.02,2415035
2000-11-22,99.91,99.94,99.09,99.09,278083
2000-11-23,98.70,98.78,97.90,97.90,1362315
2000-11-24,97.71,97.71,95.53,95.53,107750
2000-11-27,95.64,96.55,95.64,96.16,721049
2000-11-28,96.69,96.78,95.85,95.85,71829
2000-11-29,95.53,95.85,95.43,95.43,2010233
2000-11-30,94.80,94.80,93.98,94.42,58244
2000-12-01,95.82,95.82,92.98,93.62,1056372
2000-12-04,94.22,94.22,92.83,93.74,478157
2000-12-05,93.19,93.19,91.53,91.53,72685
2000-12-06,92.38,93.27,92.25,92.81,2617388
2000-12-07,93.16,93.16,90.53,90.53,151769
2000-12-08,91.18,91.20,90.34,90.65,1347126
2000-12-11,90.39,91.07,89.42,89.42,191810
2000-12-12,89.84,90.30,89.59,89.61,1817347
2000-12-13,91.60,91.70,91.45,91.45,113144
2000-12-14,91.36,91.36,87.40,87.40,22177
2000-12-15,87.50,89.33,86.53,89.33,2297909
2000-12-18,90.18,91.35,89.90,91.35,98478
2000-12-19,91.16,92.97,91.16,92.07,470398
2000-12-20,91.79,91.79,91.36,91.71,3898372
2000-12-21,91.94,94.09,91.94,94.09,7066033
2000-12-22,95.17,97.28,95.17,97.28,41706
2000-12-25,98.13,100.26,98.12,100.26,222225
2000-12-26,100.66,101.70,100.48,101.70,50457
2000-12-27,103.12,103.12,101.00,101.42,998545
2000-12-28,101.17,102.02,100.68,101.17,473794
2000-12-29,102.52,103.41,101.52,101.52,2978171
2001-01-01,102.80,103.25,101.91,101.91,447012
2001-01-02,101.09,104.36,101.09,104.36,43030
2001-01-03,104.80,104.80,103.29,103.29,200741
2001-01-04,104.20,104.33,104.00,104.17,13202
2001-01-05,104.23,104.23,103.28,104.16,1641007
2001-01-08,103.39,104.72,103.29,103.63,651361
2001-01-09,104.14,104.82,103.81,103.81,1608504
2001-01-10,105.12,105.33,103.77,103.77,5731439
2001-01-11,104.44,104.44,101.12,101.12,838157
2001-01-12,101.40,101.40,100.91,101.26,35447
2001-01-15,100.54,102.09,100.12,100.12,653605
2001-01-16,98.99,100.03,96.61,96.61,4838212
2001-01-17,95.93,95.93,93.71,93.71,182849
2001-01-18,93.35,93.35,92.44,92.63,22889
2001-01-19,92.48,92.48,90.70,90.76,179869
2001-01-22,90.33,92.31,90.33,90.56,385656
2001-01-23,90.92,91.04,90.09,91.04,914495
2001-01-24,91.96,92.57,91.96,92.48,580581
2001-01-25,91.28,92.67,91.20,92.67,1337596
2001-01-26,92.91,93.50,92.15,93.50,273138
2001-01-29,93.79,94.00,93.11,93.11,317516
2001-01-30,92.33,92.92,91.31,92.92,3730056
2001-01-31,92.42,92.42,89.40,89.40,547942
2001-02-01,88.03,88.03,85.41,86.73,527074
2001-02-02,85.84,85.84,83.77,83.77,3615584
2001-02-05,84.45,86.66,84.45,86.66,1265339
2001-02-06,87.57,89.05,87.57,88.33,211283
2001-02-07,89.14,89.57,88.63,89.57,255608
2001-02-08,89.49,89.62,88.66,89.62,138627
2001-02-09,90.65,90.65,90.20,90.47,693317
2001-02-12,90.72,90.72,88.26,88.26,844047
2001-02-13,86.95,88.04,85.99,88.04,84820
2001-02-14,87.73,90.10,87.73,90.10,63063
2001-02-15,90.49,90.49,89.45,89.45,312805
2001-02-16,89.67,89.67,88.94,89.17,3458971
2001-02-19,91.46,91.46,89.13,89.13,594399
2001-02-20,89.23,89.23,85.57,85.57,3462550
2001-02-21,84.49,84.49,82.49,82.49,108047
2001-02-22,82.00,82.74,82.00,82.41,457986
2001-02-23,82.55,83.30,82.55,82.59,36791
2001-02-26,82.47,82.86,82.47,82.79,1498187
2001-02-27,82.63,83.36,82.44,83.36,462227
2001-02-28,83.26,83.26,81.22,81.22,77065
2001-03-01,81.16,82.16,80.90,81.97,1992175
2001-03-02,82.17,82.79,81.99,81.99,1672017
2001-03-05,82.75,83.58,82.75,83.58,135891
2001-03-06,84.12,84.33,83.88,84.33,1533361
2001-03-07,86.34,86.34,83.91,83.91,6799978
2001-03-08,83.83,83.83,83.27,83.27,1392351
2001-03-09,82.76,83.47,82.76,83.47,10013902
2001-03-12,84.37,84.37,82.28,82.52,2929219
2001-03-13,83.61,84.19,82.32,82.32,2778391
2001-03-14,82.35,83.28,82.35,83.28,2991953
2001-03-15,83.06,83.06,82.74,82.74,58701
2001-03-16,81.64,83.70,81.64,83.70,1570000
2001-03-19,84.15,84.15,83.15,83.82,581620
2001-03-20,82.88,84.19,82.81,82.81,36403
2001-03-21,83.12,83.41,83.12,83.28,528967
2001-03-22,83.86,84.73,83.82,84.73,742689
2001-03-23,85.82,86.32,85.20,86.19,597179
2001-03-26,85.88,85.88,83.07,83.07,96539
2001-03-27,82.58,82.58,81.77,81.77,96981
2001-03-28,80.80,82.16,80.80,82.16,1095195
2001-03-29,83.39,83.39,82.26,82.26,10799
2001-03-30,82.76,83.29,82.00,82.21,7908
2001-04-02,82.12,82.39,79.95,81.25,19098
2001-04-03,79.50,80.98,78.68,80.98,65666
2001-04-04,81.06,81.91,80.99,80.99,4347207
2001-04-05,80.36,80.36,79.43,79.49,38218
2001-04-06,79.26,79.26,77.54,78.81,650973
2001-04-09,77.89,77.94,77.56,77.56,942423
2001-04-10,79.40,79.40,76.59,77.16,468514
2001-04-11,77.42,78.10,77.42,77.57,368493
2001-04-12,77.96,78.06,77.83,78.06,2126555
2001-04-13,78.79,79.60,78.79,79.60,142446
2001-04-16,79.62,84.62,79.62,84.62,264000
2001-04-17,85.04,86.46,84.83,86.46,125074
2001-04-18,84.90,86.14,84.90,85.49,57081
2001-04-19,85.52,87.05,85.52,86.71,556872
2001-04-20,87.65,87.65,84.51,84.51,4484839
2001-04-23,83.44,84.37,83.44,83.93,19245
2001-04-24,83.58,83.58,81.17,81.17,736270
2001-04-25,81.16,81.16,79.36,79.99,729285
2001-04-26,80.07,80.07,78.32,78.32,222833
