date,open,high,low,close,volume
1999-05-31,276.42,277.48,275.20,275.35,680893
1999-06-01,278.16,285.89,278.16,285.89,491300
1999-06-02,286.07,286.07,283.04,283.27,1299897
1999-06-03,285.35,291.28,285.35,287.68,1138691
1999-06-04,286.17,290.91,284.69,290.91,111942
1999-06-07,290.37,291.66,287.87,291.66,4760873
1999-06-08,293.31,297.66,291.94,297.66,453928
1999-06-09,296.98,296.98,289.82,289.82,92187
1999-06-10,285.42,287.57,285.42,287.57,2318300
1999-06-11,288.32,293.84,288.32,293.16,290900
1999-06-14,296.27,296.27,289.85,289.85,69907
1999-06-15,285.96,285.96,283.88,283.88,1651193
1999-06-16,285.10,285.10,281.80,281.80,4454
1999-06-17,283.19,292.79,283.19,292.79,1441518
1999-06-18,296.08,300.40,296.08,298.17,386582
1999-06-21,293.04,294.28,289.75,289.75,424895
1999-06-22,288.82,288.82,279.30,279.30,5925126
1999-06-23,279.44,279.76,279.12,279.36,308846
1999-06-24,278.74,278.74,271.21,271.21,428588
1999-06-25,273.63,273.63,272.36,273.13,1100081
1999-06-28,277.68,277.68,267.41,267.41,918658
1999-06-29,271.69,281.11,271.69,281.11,1430108
1999-06-30,277.59,283.37,277.59,283.37,208873
1999-07-01,286.11,286.90,282.76,286.90,2160381
1999-07-02,291.60,291.60,284.49,284.49,954313
1999-07-05,279.96,279.96,277.06,277.76,981608
1999-07-06,278.13,278.13,271.25,272.66,475263
1999-07-07,273.36,277.49,272.77,277.49,3277708
1999-07-08,276.25,276.25,269.97,270.78,171053
1999-07-09,275.07,275.07,273.35,274.96,270561
1999-07-12,278.52,284.90,278.52,284.90,1406293
1999-07-13,286.76,286.76,282.88,282.88,11294139
1999-07-14,282.36,285.98,279.47,279.47,142942
1999-07-15,277.57,283.58,276.93,283.58,177981
1999-07-16,284.80,292.63,284.80,292.56,262944
1999-07-19,290.45,295.18,290.45,293.46,787841
1999-07-20,292.25,295.00,288.27,288.27,1308819
1999-07-21,288.53,288.75,286.40,286.96,1656335
1999-07-22,285.43,289.15,285.43,285.58,2039172
1999-07-23,287.70,292.31,287.27,287.27,260649
1999-07-26,283.19,291.32,283.19,291.32,262385
1999-07-27,288.94,290.18,286.95,286.95,1165931
1999-07-28,287.58,290.64,287.58,289.83,687378
1999-07-29,288.42,289.97,288.42,289.26,594126
1999-07-30,289.66,291.10,286.46,291.10,1788392
1999-08-02,289.61,293.33,287.85,293.10,798920
1999-08-03,291.97,295.55,291.78,293.48,140785
1999-08-04,291.11,297.21,289.77,297.21,2501046
1999-08-05,292.48,292.48,284.99,284.99,2186658
1999-08-06,287.21,287.21,282.39,282.39,1241717
1999-08-09,282.07,289.53,282.07,289.53,832546
1999-08-10,292.02,292.02,285.58,285.58,632181
1999-08-11,282.52,282.52,278.92,281.00,977555
1999-08-12,282.53,288.82,282.53,287.78,704701
1999-08-13,283.76,283.76,277.10,280.97,72935
1999-08-16,284.63,287.92,284.63,287.92,210990
1999-08-17,285.74,294.44,285.74,294.44,469124
1999-08-18,294.18,294.18,289.42,293.18,13513
1999-08-19,295.49,295.49,291.33,292.92,792005
1999-08-20,291.32,294.71,287.22,294.71,938263
1999-08-23,297.57,299.34,297.57,297.82,109302
1999-08-24,299.19,299.19,295.41,295.41,75486
1999-08-25,296.85,298.50,296.85,298.50,246046
1999-08-26,298.36,302.56,298.36,302.56,1603273
1999-08-27,305.95,307.17,303.42,307.17,287124
1999-08-30,308.49,308.49,296.23,296.23,790288
1999-08-31,295.91,295.91,291.75,292.43,289326
1999-09-01,292.70,300.91,292.70,300.91,949624
1999-09-02,303.14,303.87,301.52,302.71,337583
1999-09-03,300.29,300.29,296.92,296.92,737554
1999-09-06,297.83,298.86,295.16,295.16,1363834
1999-09-07,291.98,294.07,290.86,292.11,714172
1999-09-08,289.13,291.39,288.40,288.40,21524
1999-09-09,287.23,288.09,281.56,281.56,3367166
1999-09-10,285.19,286.69,284.24,284.24,419038
1999-09-13,284.38,284.38,280.45,282.88,4567929
1999-09-14,283.35,284.50,282.05,282.05,3444578
1999-09-15,284.04,290.99,283.54,290.99,165798
1999-09-16,292.02,292.02,289.87,289.87,622496
1999-09-17,289.32,289.69,286.85,288.84,1016454
1999-09-20,291.25,296.64,291.25,296.31,278886
1999-09-21,293.44,293.44,287.34,291.39,60347
1999-09-22,287.22,294.05,287.22,292.76,914329
1999-09-23,292.96,295.70,292.96,295.70,664639
1999-09-24,290.20,290.20,286.18,286.18,236974
1999-09-27,286.31,290.40,285.95,290.40,254102
1999-09-28,290.24,293.62,286.51,286.51,7653634
1999-09-29,285.82,288.00,283.92,283.92,387898
1999-09-30,285.56,287.55,284.76,287.55,304412
1999-10-01,283.27,286.23,278.45,278.45,332032
1999-10-04,277.80,280.89,277.80,278.08,4037327
1999-10-05,281.80,281.80,271.48,271.48,27513
1999-10-06,275.86,280.21,275.86,280.21,70832
1999-10-07,282.71,287.98,282.71,282.82,1528466
1999-10-08,278.64,282.46,277.60,282.46,95490
1999-10-11,283.38,283.42,277.91,277.91,278988
1999-10-12,277.35,277.35,267.62,267.62,126781
1999-10-13,264.79,269.85,264.79,269.85,1312980
1999-10-14,269.28,275.27,269.28,275.05,3312099
1999-10-15,269.20,270.96,269.20,270.78,3579604
1999-10-18,272.65,272.65,269.13,270.87,2807756
1999-10-19,271.77,275.77,271.56,275.77,175879
1999-10-20,276.72,283.22,276.72,283.22,1028125
1999-10-21,283.17,283.80,281.09,281.09,993610
1999-10-22,274.56,274.56,271.09,271.35,462834
1999-10-25,274.14,274.14,272.64,272.78,68140
1999-10-26,269.26,269.97,265.54,265.54,1291164
1999-10-27,265.05,265.05,263.64,264.40,1136637
1999-10-28,265.44,266.26,261.45,266.26,127180
1999-10-29,267.18,267.18,256.89,256.89,2113607
1999-11-01,255.91,257.80,249.69,249.69,225508
1999-11-02,252.16,252.16,245.96,248.38,623121
1999-11-03,248.12,253.06,248.12,253.06,1016841
1999-11-04,255.73,260.73,252.69,260.73,1165112
1999-11-05,259.30,259.30,253.40,253.40,619323
1999-11-08,253.89,256.11,249.55,249.55,123865
1999-11-09,248.40,255.33,248.20,255.33,327941
1999-11-10,257.51,259.73,257.51,259.73,3499590
1999-11-11,259.39,265.11,259.39,262.38,2544030
1999-11-12,261.41,270.66,261.41,270.66,735376
1999-11-15,264.64,271.02,264.18,269.14,5645048
1999-11-16,271.34,271.69,270.14,270.14,396925
1999-11-17,269.45,269.45,263.77,263.77,6380486
1999-11-18,262.38,262.38,254.24,255.17,1044985
1999-11-19,253.05,253.05,247.76,247.76,1417454
1999-11-22,247.54,249.09,244.85,249.09,213026
1999-11-23,250.95,254.29,250.95,252.61,760758
1999-11-24,252.43,255.23,251.21,251.21,642766
1999-11-25,250.54,254.02,249.42,254.02,1507799
1999-11-26,250.94,254.19,250.58,254.19,112657
1999-11-29,252.84,252.84,250.40,250.69,333364
1999-11-30,249.17,251.11,247.16,251.11,100035
1999-12-01,253.30,254.52,251.41,254.52,6426761
1999-12-02,255.97,261.21,255.97,261.21,4707789
1999-12-03,261.00,261.00,255.22,255.22,1667398
1999-12-06,252.98,255.39,252.27,253.15,221172
1999-12-07,251.18,251.51,248.94,249.43,5464503
1999-12-08,248.72,252.48,248.72,251.18,346801
1999-12-09,252.06,257.81,250.52,250.52,774220
1999-12-10,249.88,249.88,242.52,242.52,886033
1999-12-13,239.75,241.89,239.75,240.35,276836
1999-12-14,237.51,237.89,236.98,236.98,1379285
1999-12-15,234.97,234.97,227.59,227.59,1181350
1999-12-16,224.55,226.97,222.77,222.77,151608
1999-12-17,220.36,220.36,216.74,216.74,1200445
1999-12-20,212.85,212.85,210.41,210.41,86357
1999-12-21,207.57,207.57,202.33,202.33,24360
1999-12-22,201.95,201.95,199.71,199.71,1714783
1999-12-23,202.37,204.89,202.37,204.89,10505
1999-12-24,207.40,209.35,204.62,204.62,393591
1999-12-27,207.12,213.75,205.11,213.75,368479
1999-12-28,213.71,213.89,212.43,213.89,1573669
1999-12-29,213.33,218.81,213.33,215.40,446492
1999-12-30,218.11,221.57,217.96,221.57,685881
1999-12-31,221.38,223.47,220.24,223.47,7580052
2000-01-03,225.66,225.77,224.99,224.99,1262453
2000-01-04,227.18,227.94,226.67,226.67,20917
2000-01-05,224.32,224.87,222.04,222.04,529742
2000-01-06,224.03,228.36,220.77,228.36,232518
2000-01-07,229.86,231.29,226.62,231.29,515953
2000-01-10,233.65,235.56,233.50,233.50,40033
2000-01-11,235.82,235.82,226.84,226.84,1083283
2000-01-12,226.58,228.61,223.52,223.52,588135
2000-01-13,225.94,230.34,225.94,226.53,277314
2000-01-14,229.53,235.02,229.00,235.02,631499
2000-01-17,238.79,239.86,235.84,235.84,15893069
2000-01-18,240.13,242.17,239.11,242.17,504689
2000-01-19,244.64,244.64,241.50,241.71,7792789
2000-01-20,240.64,243.36,240.64,243.36,5326824
2000-01-21,245.46,245.46,242.04,242.04,9803141
2000-01-24,238.01,238.01,235.17,238.00,293661
2000-01-25,236.07,236.15,231.39,236.15,1351499
2000-01-26,235.52,235.52,233.40,234.14,425
2000-01-27,233.74,233.74,230.17,230.17,1534856
2000-01-28,227.99,227.99,225.60,225.60,197861
2000-01-31,227.45,227.45,221.41,221.41,647306
2000-02-01,222.21,228.68,222.21,228.68,1644841
2000-02-02,228.28,228.28,225.95,227.51,400342
2000-02-03,229.18,230.02,226.22,226.22,166843
2000-02-04,228.22,228.22,224.31,224.31,833218
2000-02-07,222.07,226.19,222.07,224.14,2442935
2000-02-08,224.98,225.51,221.59,221.59,187248
2000-02-09,222.24,223.95,219.12,219.12,205768
2000-02-10,221.41,221.41,212.38,212.38,125889
2000-02-11,209.63,213.93,209.63,213.24,95427
2000-02-14,217.76,222.51,217.76,222.30,295545
2000-02-15,223.30,223.30,219.97,219.97,6797
2000-02-16,219.25,219.25,217.71,217.71,815417
2000-02-17,215.76,225.21,215.76,225.21,2594938
2000-02-18,226.66,226.66,224.00,224.00,1094829
2000-02-21,222.44,228.09,222.44,228.09,235380
2000-02-22,228.97,229.92,226.77,226.77,30924
2000-02-23,227.65,227.65,222.89,224.99,1901533
2000-02-24,224.72,228.52,224.06,228.52,147389
2000-02-25,228.26,232.06,226.90,232.06,7013326
2000-02-28,231.35,235.63,231.35,234.91,1561272
2000-02-29,233.31,235.78,233.28,235.78,1401472
2000-03-01,233.32,236.63,231.91,236.63,2540290
2000-03-02,235.19,235.67,234.19,235.67,1883308
2000-03-03,233.52,234.46,232.94,234.46,5600592
2000-03-06,233.39,237.08,230.75,230.75,795918
2000-03-07,232.73,237.08,232.73,236.43,785690
2000-03-08,231.29,231.79,229.58,229.58,489962
2000-03-09,230.61,238.21,230.61,238.21,1798519
2000-03-10,239.02,242.11,238.86,242.11,392619
2000-03-13,242.89,243.96,239.84,243.96,343003
2000-03-14,243.78,246.52,243.78,244.93,1505875
2000-03-15,244.14,244.32,242.17,244.18,10213
2000-03-16,244.18,246.31,241.38,246.31,1086595
2000-03-17,248.70,255.64,248.70,255.64,202953
2000-03-20,251.34,256.23,250.76,256.23,1003454
2000-03-21,254.29,259.63,253.45,259.63,2228903
2000-03-22,260.35,264.21,260.20,264.21,196303
2000-03-23,263.64,269.10,263.64,266.66,349118
2000-03-24,266.33,268.35,264.51,268.35,6162249
2000-03-27,269.23,269.23,264.46,265.54,128940
2000-03-28,263.90,264.07,260.97,260.97,1194396
2000-03-29,261.22,269.64,261.22,269.64,1402892
2000-03-30,266.83,267.33,261.53,261.53,329890
2000-03-31,263.57,263.57,258.90,258.90,1525881
2000-04-03,256.92,259.63,256.92,259.63,1177436
2000-04-04,257.94,257.94,254.12,254.12,11609
2000-04-05,250.46,252.21,250.46,250.91,6719330
2000-04-06,252.56,252.56,248.41,248.41,113139
2000-04-07,250.56,253.46,250.56,253.37,23307
2000-04-10,250.83,253.16,250.83,251.60,1854249
2000-04-11,253.19,253.19,251.57,251.94,206912
2000-04-12,254.17,255.40,252.45,252.45,702349
2000-04-13,251.03,251.03,246.86,246.86,2035333
2000-04-14,244.83,251.49,244.83,251.49,1923327
2000-04-17,253.01,260.28,253.01,260.28,3630404
2000-04-18,258.81,264.97,258.81,264.97,862747
2000-04-19,266.23,270.75,265.05,270.75,500609
2000-04-20,267.03,275.09,267.03,273.20,12420
2000-04-21,275.98,275.98,265.73,265.73,2293366
2000-04-24,263.64,264.80,263.39,264.80,788799
2000-04-25,263.18,267.27,263.18,267.27,72042
2000-04-26,263.58,263.74,262.58,263.74,967397
2000-04-27,259.38,261.52,259.38,261.52,31396
2000-04-28,258.43,258.43,252.47,252.47,67871
2000-05-01,250.38,254.30,248.47,248.47,51481
2000-05-02,248.63,254.05,248.63,253.59,5902532
2000-05-03,255.85,257.51,251.65,257.51,152974
2000-05-04,258.64,262.66,258.64,262.66,137852
2000-05-05,260.21,260.77,257.85,257.85,689378
2000-05-08,253.19,254.13,251.70,251.70,2361648
2000-05-09,251.46,251.75,250.78,251.45,726210
2000-05-10,253.27,254.94,252.36,254.94,2855711
2000-05-11,257.67,258.45,256.07,258.45,13208583
2000-05-12,260.48,260.48,256.23,257.01,257411
2000-05-15,258.41,258.41,257.20,257.80,918623
2000-05-16,259.16,262.69,259.16,260.28,673892
2000-05-17,258.32,258.32,250.58,250.58,6945696
2000-05-18,253.24,259.40,253.24,259.40,341466
2000-05-19,261.17,270.30,261.17,270.30,84683
2000-05-22,269.67,269.67,260.16,260.16,1889530
2000-05-23,256.27,256.27,252.70,252.70,530043
2000-05-24,248.86,252.37,248.86,252.37,10277
2000-05-25,250.44,254.69,247.83,254.69,25593
2000-05-26,252.87,255.71,250.24,255.71,230426
2000-05-29,253.00,259.74,252.75,259.74,2018397
2000-05-30,253.75,257.62,253.75,255.05,3154215
2000-05-31,252.43,252.99,249.14,249.14,150381
2000-06-01,248.37,250.39,246.98,250.39,7354
2000-06-02,251.51,251.51,247.83,247.83,48474
2000-06-05,251.15,254.50,249.04,249.04,4551922
2000-06-06,251.73,251.73,249.58,250.68,973295
2000-06-07,248.25,251.38,248.25,251.38,417052
2000-06-08,252.40,258.94,250.16,258.94,799887
2000-06-09,259.34,259.34,253.80,253.80,466565
2000-06-12,255.17,258.46,255.17,256.30,172964
2000-06-13,255.41,256.08,250.45,250.45,2073583
2000-06-14,250.48,256.47,250.48,256.47,399648
2000-06-15,259.50,259.76,255.90,255.90,1221480
2000-06-16,256.70,261.40,256.70,258.89,30703
2000-06-19,256.99,261.37,256.99,261.37,434193
2000-06-20,261.18,265.98,261.18,265.11,505332
2000-06-21,265.80,265.80,262.00,263.02,1464763
2000-06-22,266.84,268.10,265.39,268.10,2675802
2000-06-23,271.74,276.24,269.05,276.24,87840
2000-06-26,278.85,280.18,276.80,276.80,646357
2000-06-27,273.66,273.66,270.24,270.24,650509
2000-06-28,268.37,268.37,265.98,266.67,243351
2000-06-29,264.36,265.82,262.96,265.82,3502669
2000-06-30,264.74,265.70,261.59,261.59,51133
2000-07-03,262.43,268.10,262.43,268.10,3912922
2000-07-04,264.43,264.43,258.87,258.87,104026
2000-07-05,261.89,262.67,259.74,262.67,5621457
2000-07-06,265.93,267.80,265.93,266.69,938071
2000-07-07,264.81,269.89,264.81,269.89,719165
2000-07-10,263.48,270.23,263.48,269.24,59347
2000-07-11,271.92,271.92,270.49,270.49,152301
2000-07-12,269.56,277.28,269.56,277.28,473389
2000-07-13,274.30,277.34,272.32,277.34,2426724
2000-07-14,279.81,280.42,277.94,280.42,342261
2000-07-17,281.60,281.60,275.93,275.93,1312040
2000-07-18,277.55,284.78,277.55,284.78,273807
2000-07-19,280.16,280.16,271.73,271.73,345170
2000-07-20,274.07,282.06,272.91,282.06,521384
2000-07-21,277.26,277.95,276.08,277.95,2012150
2000-07-24,279.49,285.76,279.49,285.76,63353
2000-07-25,279.39,279.39,276.78,276.88,6134426
2000-07-26,282.47,285.83,282.09,282.09,130939
2000-07-27,286.12,289.35,285.19,285.19,43683
2000-07-28,287.11,295.80,287.11,295.80,2393796
2000-07-31,290.94,291.14,289.19,289.19,205329
2000-08-01,290.88,296.97,290.59,296.97,880724
2000-08-02,295.41,305.72,295.41,305.72,48143
2000-08-03,310.20,313.73,305.50,305.50,614612
2000-08-04,306.55,312.58,304.71,312.58,4683151
2000-08-07,316.86,328.00,316.86,328.00,248252
2000-08-08,330.56,330.56,324.60,328.98,995347
2000-08-09,330.13,333.05,330.13,332.61,7387343
2000-08-10,333.43,333.77,331.54,331.54,5799972
2000-08-11,328.75,332.05,328.75,329.84,2054559
2000-08-14,324.58,324.58,323.46,323.94,1844542
2000-08-15,326.30,330.94,325.28,325.28,324066
2000-08-16,323.73,332.11,323.73,330.43,645213
2000-08-17,332.50,337.30,332.50,337.30,1182687
2000-08-18,335.40,335.40,328.28,328.28,3220466
2000-08-21,328.55,333.57,328.55,333.56,481035
2000-08-22,335.31,336.93,334.94,336.13,557857
2000-08-23,335.28,339.35,333.31,333.31,331223
2000-08-24,329.64,332.37,328.36,328.36,1771058
2000-08-25,324.65,324.65,318.29,321.77,451748
2000-08-28,318.54,318.54,316.61,316.92,25328
2000-08-29,312.47,312.47,306.77,306.77,3741722
2000-08-30,305.27,306.73,304.49,306.59,379086
2000-08-31,309.34,309.34,301.30,301.30,5440959
2000-09-01,300.56,300.56,294.70,297.32,3242119
2000-09-04,297.00,298.19,295.12,295.12,216497
2000-09-05,300.19,304.72,300.19,304.72,1028027
2000-09-06,303.08,307.11,300.75,303.85,90487
2000-09-07,308.32,311.70,308.32,311.70,345392
2000-09-08,319.66,319.66,314.18,314.18,74311
2000-09-11,316.35,317.69,314.20,314.20,787551
2000-09-12,312.47,314.37,308.52,313.75,348697
2000-09-13,315.22,315.22,310.72,310.72,596467
2000-09-14,308.37,310.38,308.37,310.38,965820
2000-09-15,306.00,307.50,299.77,307.50,88240
2000-09-18,310.33,310.33,304.26,306.59,457259
2000-09-19,307.80,312.23,307.80,311.97,85729
2000-09-20,312.45,315.33,312.02,314.87,385734
2000-09-21,314.79,315.70,309.24,314.75,1718253
2000-09-22,312.49,312.98,306.37,306.37,4850661
2000-09-25,307.42,307.42,301.58,301.58,149166
2000-09-26,299.22,302.21,298.89,300.20,11457770
2000-09-27,301.51,302.64,297.40,297.40,289034
2000-09-28,295.41,295.41,289.93,290.02,1152384
2000-09-29,287.58,291.97,287.58,291.97,742168
2000-10-02,295.25,296.74,293.64,293.99,184999
2000-10-03,290.92,290.92,272.69,272.69,582848
2000-10-04,275.15,275.15,270.50,270.56,26235
2000-10-05,270.72,270.72,259.94,262.85,2251868
2000-10-06,264.98,264.98,259.39,259.39,117220
2000-10-09,261.83,269.68,261.83,269.68,216733
2000-10-10,273.39,273.47,272.60,272.60,156949
2000-10-11,271.81,272.47,270.55,271.65,547252
2000-10-12,275.88,275.88,272.41,275.20,149312
2000-10-13,273.66,274.18,271.50,271.50,619018
2000-10-16,273.86,273.86,267.23,269.13,568331
2000-10-17,269.31,272.62,269.31,269.47,381756
2000-10-18,273.49,274.26,272.61,272.61,2551970
2000-10-19,275.20,276.32,272.10,276.25,4018602
2000-10-20,278.49,279.01,275.89,275.90,131259
2000-10-23,278.80,279.64,278.03,278.03,890567
2000-10-24,279.43,279.43,273.07,275.24,1284293
2000-10-25,272.88,272.88,266.93,266.93,106477
2000-10-26,270.35,270.35,259.20,259.20,256973
2000-10-27,260.57,261.12,259.24,260.91,325816
2000-10-30,266.64,267.71,262.43,262.60,18907
2000-10-31,259.79,259.79,256.26,256.26,371463
2000-11-01,258.13,258.13,252.61,252.61,5746718
2000-11-02,255.35,255.35,252.58,252.58,1703868
2000-11-03,253.42,253.78,249.36,249.36,3640714
2000-11-06,250.62,256.52,250.62,254.89,101474
2000-11-07,250.43,253.26,250.43,253.09,721288
2000-11-08,255.14,255.14,251.92,252.02,993869
2000-11-09,249.14,253.39,249.14,253.39,65778
2000-11-10,254.14,254.14,252.18,252.18,1433968
2000-11-13,249.15,249.15,245.28,247.11,11097034
2000-11-14,252.23,256.28,252.23,254.66,730983
2000-11-15,253.23,254.77,251.08,252.15,124375
2000-11-16,247.34,247.34,245.80,245.80,354829
2000-11-17,246.52,252.77,246.52,252.77,1229278
2000-11-20,249.56,251.35,248.63,251.35,222331
2000-11-21,251.91,254.45,251.91,254.45,1378793
2000-11-22,250.54,250.54,246.25,246.65,111460
2000-11-23,250.04,250.04,245.89,248.41,12678164
2000-11-24,249.80,255.08,249.80,255.08,317498
2000-11-27,254.19,261.37,254.19,260.90,200684
2000-11-28,256.62,257.43,254.19,257.43,751283
2000-11-29,260.51,260.51,259.04,259.04,870796
2000-11-30,264.56,264.56,253.52,254.41,87266
2000-12-01,248.74,257.38,248.74,256.28,4357143
2000-12-04,256.30,256.30,248.98,248.98,330836
2000-12-05,250.38,252.27,248.85,249.51,339129
2000-12-06,246.93,249.91,246.27,249.91,60447
2000-12-07,248.77,248.77,246.21,247.57,272554
2000-12-08,248.56,249.85,247.98,247.98,118112
2000-12-11,248.17,248.17,243.50,243.72,6024874
2000-12-12,245.26,249.21,245.26,248.79,60118
2000-12-13,247.49,247.71,245.17,247.71,2434480
2000-12-14,246.22,252.33,246.22,252.33,3626792
2000-12-15,255.82,257.12,254.88,257.12,1568528
2000-12-18,253.65,258.98,253.65,258.98,350967
2000-12-19,258.78,262.75,258.78,262.75,1152362
2000-12-20,262.36,264.63,262.36,263.52,9160853
2000-12-21,261.70,263.35,259.10,260.21,157507
2000-12-22,258.37,259.02,251.15,251.15,1403800
2000-12-25,252.57,256.05,252.57,256.05,5532843
2000-12-26,256.59,256.59,251.25,255.58,5549076
2000-12-27,258.48,258.48,254.80,254.80,67718
2000-12-28,257.98,257.98,249.83,249.83,424799
2000-12-29,246.55,246.55,243.76,243.76,6071175
2001-01-01,242.37,242.37,239.18,240.92,1635710
2001-01-02,239.95,240.08,237.93,237.93,6227
2001-01-03,236.91,239.62,236.37,239.62,115929
2001-01-04,240.83,244.31,238.94,244.31,184628
2001-01-05,245.58,245.58,243.16,243.16,867455
2001-01-08,242.17,242.17,240.71,241.91,3283023
2001-01-09,239.08,239.08,232.03,232.03,292676
2001-01-10,232.69,238.79,232.69,238.79,1230380
2001-01-11,239.18,239.84,236.33,236.33,56666
2001-01-12,237.69,244.15,237.69,244.15,735492
2001-01-15,243.86,250.89,243.86,250.89,544663
2001-01-16,246.05,252.61,246.05,252.61,3906983
2001-01-17,253.87,258.09,253.87,257.08,63194
2001-01-18,258.34,260.34,255.65,257.40,252859
2001-01-19,255.44,260.99,255.44,258.69,74357
2001-01-22,257.93,265.70,257.93,265.70,163823
2001-01-23,264.18,268.33,264.18,268.33,530697
2001-01-24,273.38,276.89,273.38,275.02,1360383
2001-01-25,273.94,274.52,271.91,274.52,1480207
2001-01-26,272.00,283.22,272.00,283.22,2852045
2001-01-29,285.80,288.99,285.80,287.03,14725217
2001-01-30,285.74,287.17,284.88,286.64,1357174
2001-01-31,286.52,286.52,279.61,279.61,209012
2001-02-01,275.84,275.84,267.88,267.88,382010
2001-02-02,264.06,264.06,260.53,261.21,91592
2001-02-05,257.26,257.26,255.75,256.74,2523570
2001-02-06,256.89,256.89,251.24,251.24,52820
2001-02-07,246.89,246.89,239.64,240.53,861779
2001-02-08,242.06,243.43,241.50,243.43,938320
2001-02-09,246.95,246.95,241.71,244.78,2481090
2001-02-12,247.25,254.65,247.25,250.07,37477648
2001-02-13,250.39,250.39,244.80,244.80,558668
2001-02-14,245.10,245.10,241.13,241.13,1715553
2001-02-15,244.42,245.18,243.14,245.18,664628
2001-02-16,249.62,251.37,249.62,251.37,1001767
2001-02-19,253.53,254.78,251.36,251.36,3360222
2001-02-20,257.18,257.18,251.93,251.93,572996
2001-02-21,255.72,260.41,255.72,260.41,121993
2001-02-22,260.13,260.76,257.87,257.87,305052
2001-02-23,259.21,259.51,256.49,256.49,510589
2001-02-26,260.91,271.19,260.91,271.19,210058
2001-02-27,276.08,276.08,266.76,266.76,887260
2001-02-28,265.57,267.03,261.61,261.61,11446
2001-03-01,261.07,261.07,254.47,254.47,740627
2001-03-02,252.60,254.47,252.60,252.99,2765084
2001-03-05,253.08,253.08,248.03,248.03,515736
2001-03-06,248.58,252.07,248.58,251.04,681950
2001-03-07,245.19,247.96,244.00,244.00,16015
2001-03-08,245.76,248.25,245.76,247.37,119153
2001-03-09,251.44,255.52,251.44,253.34,190738
2001-03-12,253.00,253.00,249.00,249.00,157476
2001-03-13,246.36,252.78,246.36,252.07,412896
2001-03-14,253.19,256.79,252.82,255.22,7142053
2001-03-15,257.54,258.36,255.28,255.28,43670
2001-03-16,257.16,263.41,257.16,261.65,2008562
2001-03-19,263.54,266.93,263.54,264.77,259551
2001-03-20,266.16,266.16,261.98,261.98,3803823
2001-03-21,264.99,270.61,264.99,270.61,1463999
2001-03-22,268.29,268.29,265.65,266.35,38988
2001-03-23,264.75,264.75,261.36,261.36,1119875
2001-03-26,258.88,259.54,257.11,257.11,1350121
2001-03-27,256.77,261.66,255.48,261.66,2597166
2001-03-28,261.10,263.22,261.10,263.22,2003416
2001-03-29,263.04,267.56,261.72,267.56,296188
2001-03-30,267.86,269.88,267.62,268.43,593659
2001-04-02,264.07,264.07,258.71,258.71,1513433
2001-04-03,261.00,263.14,259.72,259.72,746526
2001-04-04,260.68,260.68,256.59,257.00,32744
2001-04-05,254.12,254.12,248.24,248.24,1155493
2001-04-06,249.69,250.95,248.63,250.95,3818761
2001-04-09,252.08,252.89,252.08,252.88,476221
2001-04-10,254.88,256.31,254.06,256.31,1569421
2001-04-11,259.99,263.94,259.05,263.94,504826
2001-04-12,259.10,260.18,259.10,260.18,1307129
2001-04-13,260.73,262.47,260.66,261.58,709344
2001-04-16,262.80,262.80,253.37,253.37,401482
2001-04-17,256.26,256.82,253.87,256.82,1514354
2001-04-18,255.89,255.89,254.81,254.81,112233
2001-04-19,254.28,254.28,247.50,247.50,46803
2001-04-20,246.75,249.42,246.75,246.78,1055724
2001-04-23,247.98,252.53,246.13,252.53,78339
2001-04-24,246.43,246.43,241.31,241.31,251824
2001-04-25,240.43,240.43,235.22,235.22,524629
2001-04-26,231.54,231.56,228.77,228.77,353884
2001-04-27,227.31,231.91,227.31,231.38,117934
2001-04-30,229.42,229.42,225.08,226.81,25343
2001-05-01,229.05,229.83,223.05,223.05,513319
2001-05-02,218.17,219.18,217.32,219.18,231484
2001-05-03,222.80,227.67,222.80,227.67,1163536
2001-05-04,231.15,231.15,227.55,229.30,1057131
2001-05-07,225.11,226.25,223.27,226.20,4228843
2001-05-08,228.00,228.00,225.03,226.45,108039
2001-05-09,222.57,228.22,222.57,228.22,995435
2001-05-10,228.99,231.96,228.99,231.04,25185316
2001-05-11,231.45,234.19,230.42,234.19,3490293
2001-05-14,235.13,235.13,230.69,232.97,793335
2001-05-15,230.63,230.63,224.96,224.96,496167
2001-05-16,227.89,231.58,227.89,231.58,141876
2001-05-17,227.98,230.99,227.98,230.99,203935
2001-05-18,230.72,235.13,229.08,235.13,243471
2001-05-21,232.81,235.40,232.81,234.54,297905
2001-05-22,235.94,235.94,228.59,228.59,1179505
2001-05-23,226.41,226.41,219.65,219.65,340672
2001-05-24,221.68,222.81,221.68,222.00,1659246
2001-05-25,223.56,231.73,223.56,231.73,113030
2001-05-28,229.89,231.69,229.29,230.02,1787319
2001-05-29,229.45,230.92,229.37,230.16,1183560
2001-05-30,231.08,231.08,221.33,223.44,1576951
2001-05-31,224.71,225.88,222.49,224.63,3654327
2001-06-01,223.47,224.94,223.47,223.81,511659
2001-06-04,220.65,226.81,220.65,226.81,23236711
2001-06-05,222.87,222.87,218.97,219.55,169916
2001-06-06,221.99,224.92,221.99,224.92,953377
2001-06-07,225.28,225.28,219.01,219.01,2011723
2001-06-08,214.83,214.83,212.12,212.12,297797
